Id,Price
1079,207041.6864998124
3202,222863.17826643735
676,199872.13294639668
6185,269732.4138740351
7730,166604.12982053845
2573,182016.77865022924
10978,209922.38067519918
10962,250926.2637353183
8870,206447.38279870927
8496,174364.21370940105
5517,177125.32458795013
927,182257.6561378424
13675,197655.69369206778
1499,224379.34064509755
15536,322411.6357757695
8602,331802.71866061195
12137,390621.78062344086
9865,249380.83729911622
16353,286087.037584028
15908,227400.40793021434
3944,181528.38302755458
10359,208693.522407154
15158,208585.42018233915
3259,267239.11179769796
7220,331109.42387276166
13843,206164.1585568043
16736,181156.09776638317
702,242411.956154748
16401,98579.35566004405
12134,179541.11260248386
6918,203880.13361996962
11792,128675.63912809933
3798,130238.19861246075
10395,124875.89232067349
11099,123480.24698495613
7090,193868.05987319018
11260,195408.83270461473
9647,203706.94131418332
2903,362336.70417395816
2071,182267.88338166743
8604,201457.693350444
9346,204186.05832513093
3945,215837.500011135
3420,142668.59458294587
10842,127758.34009478752
725,159836.35874270616
13931,210515.4970064652
16330,226599.82665934836
9066,437174.71952988836
3326,316050.1437689781
1556,275480.6794712393
6579,103025.95902701415
13877,137415.17358149233
9857,323473.2347784752
7302,250821.72787670817
5684,181630.11635030195
6513,224056.97897764508
11342,114932.53248601746
16561,240280.84522104036
6885,173385.0361720184
9308,186267.4417457615
2559,160013.48598810867
6648,191445.6486748256
15260,169664.47282147344
5113,185468.36653954413
16492,193735.47726398092
12034,285308.8526414296
7248,184269.2881843661
2171,215251.8204021443
10594,161216.36493260862
13241,199253.58814960317
7032,143653.2165914556
4884,152627.3129219196
903,240570.90849033167
162,154804.43310921823
6566,220774.66138839372
8249,113625.4024042034
13106,198608.60966638607
256,120994.6344173046
7976,165470.81712139555
8575,176804.9035691302
7591,295184.182280205
3204,258878.44062688007
15804,197821.44061672396
1525,286549.29126403783
9038,203797.94341032903
13628,195299.8648729983
10016,202460.3393020468
10208,245921.54149541885
2008,185575.16575034498
13029,195583.282550303
5099,127168.14832301188
9923,273396.35865757114
9461,141706.91637785014
11086,164353.32805911335
15057,207549.68933242728
10689,174450.95478669528
2053,244365.19927444233
16630,171729.96263931322
4985,166513.92361728652
13881,235101.127663415
13225,200560.5181963796
5779,65824.34585190171
10262,188259.20859567254
10762,226286.6466429759
9513,193336.24818959562
11128,146703.1190280413
2074,309523.8249302695
933,198243.91121308837
2780,193445.54211269124
6594,111171.76391560757
15394,355383.115506206
14863,145185.3910301122
6698,213813.6546849728
1611,296154.85178315465
174,191060.81048614474
5160,215030.9745590676
3295,323065.93131056783
4559,367498.92254184134
8254,175260.25380737157
10228,100345.10683516326
13924,137221.08197603747
15341,249395.2659592471
4353,194296.97556545868
4334,67438.12522742829
1872,162688.2215057387
7823,181902.41562758145
310,147852.6911822695
3704,246284.21179771202
11615,207082.1589218318
6605,208194.03617246673
3381,183866.15371836087
2143,143533.07965852882
3191,242913.8871318741
13980,177292.92602764594
15613,168345.0810073647
10943,266448.9008601201
9654,155857.3215241017
16053,385016.48692028807
14931,216463.10914252116
8299,210935.7775585722
2147,173259.8897164288
11567,417142.302409539
5905,133856.2637205437
11160,112348.32827750329
8275,151820.99809331642
16398,275746.6739876667
11229,189990.4228983801
10309,165502.28734554452
7340,274439.46939917485
7653,171571.6909343747
272,177208.9892250507
9831,238984.99276394647
5016,144483.98918565872
5968,73022.71116947061
796,243179.05943783745
12123,130922.99848025112
16629,187437.79913470364
2637,172996.8017444307
6194,221256.58642145144
6216,409787.6998642461
14346,157918.46266673197
6428,132153.7021570577
2891,226238.06504710915
84,184158.7711556195
9260,178217.24547834677
15250,131614.50703804957
2348,214152.58554508758
10427,277882.9293694485
13230,257892.8597648694
1691,181537.19731537614
8803,130177.54954784185
5464,212891.9710086499
10559,117045.70357660452
16787,301184.0789030917
4278,167175.27652717172
6183,165291.39375000432
12775,164231.17420720885
10104,172736.64561723114
13663,188173.92430926688
9404,247119.60384289027
14724,210483.01822887792
10040,172711.1410908332
4646,193527.10301285848
4754,149750.20398430736
3310,221357.91308437195
2003,187468.39540562456
7312,269962.2702645311
10921,228905.51268063523
13419,273809.5236466331
10105,158659.56136591858
2196,351373.72231812606
12659,221713.85176230766
4380,224723.70810903917
10847,150192.26710584378
10805,284918.30735685676
8709,99365.76267932575
8319,174752.84258043775
2215,185632.49872332887
7000,203814.9146204148
7701,110893.15680780867
9678,190907.13114268455
14026,217165.64355050985
7971,173718.994107684
13734,140109.37159500018
16483,191587.50319385884
6150,219222.83747481997
2931,254644.09832516394
5418,191308.53279126406
1662,569337.5891853753
2441,214381.36853228096
669,137528.24178817638
7734,183333.21610422662
6010,240779.47193061758
266,144718.7084675423
632,146042.14214711866
16221,102182.11046987907
11832,177514.18964537303
5035,104926.5140654923
37,107198.44814580801
6168,184865.2146281738
11757,172369.9419218922
8086,120537.47810971472
6529,226418.4441300858
15121,190015.24080925024
13904,143902.80741185803
3711,175553.24622916034
16563,115545.36664918842
14494,168108.9605257352
3006,224688.89656438667
15299,132745.05105699625
92,279460.4532992479
8066,191219.17670771573
16071,208857.5150017428
10662,137247.39394563544
3883,240983.26593342886
5511,121427.49284484814
2821,253422.2284554702
9570,187477.0966843183
4326,253207.29991071142
9251,244451.99491892458
9031,204977.48995459097
12689,164780.4946286462
16380,260481.2773562541
1053,226507.2632832269
4568,193362.1587895795
16140,115372.74330446681
14356,365614.81469185365
8466,178645.6194206839
15652,139759.39398775372
3285,113793.8675526761
3198,164217.5959711596
14088,455044.2348572803
2268,126154.47929074623
15472,190457.25234273754
1203,223461.07315612878
7157,339440.15011002106
6886,181082.02828006915
5083,246235.67245484062
7467,111497.58839425187
14068,215052.00417345195
2080,179475.74392603274
10865,155362.22220503754
13516,180253.6599541213
14150,215402.51776666
7609,100842.43393447837
2144,271030.0513079281
10357,193600.21187816464
2396,241070.77302634943
1526,360201.53606134997
10890,240250.71080381208
8638,382858.5419072251
6050,264740.48986444494
7639,105917.07213391458
10544,186099.94299422388
9577,247477.6941497808
13195,210389.15235412295
3484,216745.34006522314
16668,384460.5033429546
7171,180010.2039479731
8547,223678.35069270647
12735,204369.8909903344
9093,189459.49761304996
15323,322165.06381697505
14897,142125.18487587315
5135,140308.50778948943
5327,194611.49402202794
13133,251092.63301474391
1676,289816.5142081022
16296,291911.1273790194
1095,144970.70362899164
12528,158722.81312833217
7348,281762.3503044548
11663,166804.1518769184
1803,217785.5411585664
1510,231981.2415212778
16045,207193.0444921931
2900,142902.36668508383
3236,175185.17965945878
1318,268387.504294874
14948,220773.0285651317
7840,282377.4491838304
15325,186540.16332990874
8700,138350.71899445108
15706,184737.8492157614
14449,183292.87662407794
16117,175927.06478304637
4529,188711.1761046379
11199,197553.6011115761
4052,375582.42784890486
821,214311.87604033193
68,265054.78275225067
554,110679.78231483506
452,201023.30049301486
11394,324996.51927898696
11393,183480.07008184138
9535,178257.08724867646
4024,192487.87567341438
10069,212018.20216136516
12007,152154.11985147122
12368,363974.51064783736
1259,345617.852617731
1124,325896.4005113237
3707,189750.58844793006
8767,158940.86785107822
1919,165909.62433115026
16741,153598.73812016298
6664,295132.14319955965
5688,381928.0990288995
7799,146604.90675251922
14843,372578.30220511876
7532,158322.76271537514
8133,168181.28242710597
6264,329876.4417987726
4125,159268.34161364904
2410,175142.18879174258
13607,201932.65949625074
1716,278753.08096894703
1370,134695.64527520284
2273,393913.4378941709
15298,329318.5371168891
4284,261977.27335770012
12303,145897.38289707515
7808,139009.72861767464
2203,150255.76905966655
7237,125087.21779887364
15864,149440.42793068223
2844,148003.44666429245
5729,162578.89537020557
11812,339577.3092288152
1779,140827.39428100758
6442,137523.07824929003
6160,206850.53774048376
8266,194234.51069628086
9903,157091.02327553293
2867,139626.56140557548
6998,179117.04329780454
13932,180163.9738006304
12587,167892.3782368137
3611,218815.06156348807
2646,284777.65049991885
1890,160484.86546856436
860,252400.96180809065
14187,211804.51532624877
12569,262795.05422119936
1276,87121.94036403864
12025,224498.11241628494
4890,286124.013789468
14410,278717.92315989715
10352,250739.51521877124
11407,220864.73252998933
10384,171788.06474118665
7622,241738.72750692518
12578,161212.8665259701
15820,185164.38580117738
563,190839.40565007436
15226,171877.52528420193
6396,211221.5200688107
6247,141978.1709743757
3339,148034.5684274275
10975,265955.4658174975
7475,100210.795305014
11129,215481.0052195619
3051,273565.7581898659
10232,248659.1086833162
14106,180175.70035293011
5502,227219.9893700334
4558,72925.26857371055
4181,146700.19807204744
8426,128082.11062944714
6611,158887.82992062357
14641,137788.3664956879
15539,270434.95074647805
13119,149874.37636761344
11716,173225.27196616482
7316,248394.2831500038
7791,109109.24754992186
13034,298575.8305779901
1068,306372.3789026231
4060,164272.25191216965
10172,210965.82196965313
2591,197535.75828043718
12494,319695.3041088675
7828,260866.10789197736
15284,178198.8007959918
7947,164718.73697848024
16335,225760.50803224175
10234,327527.9239289977
2797,258154.2408843448
5341,242953.7829189382
3059,259049.13583796646
1559,67438.12522742829
15320,259919.4578083764
10284,357423.5885932464
4134,217709.25076745194
4481,238128.92844771515
7222,183599.24859873633
4062,217781.24117591995
2192,192328.10841582625
9637,182416.79246073306
16236,174231.81126454676
4272,164262.88779494615
9406,283687.8892665891
14309,235023.7032385962
1946,280459.3519440152
16235,236668.8169258129
7146,171991.61902990966
16784,222040.03472419744
349,322764.7195782726
6251,175611.89904022153
5128,407246.07210009085
11718,188989.66662248265
16721,90732.08039856295
12517,178557.98684369467
15961,188909.56582163274
9428,151294.1630703171
14541,148732.05651745794
10168,109238.56947314872
11270,159218.308528867
13210,190517.023687686
11518,164230.90735728282
12612,184001.16661807278
16352,113710.50117186552
9935,148289.0272478246
15521,375143.8585361777
11482,196750.94703196464
11443,161708.69916549895
9459,254768.42114368372
9218,174080.8100711611
854,135884.54892192542
5619,119139.31912788471
9208,194444.81600683034
4391,141411.3145818323
15207,145061.55453584163
7183,187102.65911216353
16442,220888.4292421668
7936,89086.6274048461
10606,301482.2976358781
4979,148635.80360942535
4854,237506.80185536307
16476,124928.90893380063
10516,174316.22974174417
16261,300364.33595186955
90,276744.31445728434
5433,182472.7503425655
14338,141901.34675395474
13487,214035.68865617202
8211,501184.03738376446
170,179909.26434017718
14051,94540.24652574073
10686,201488.08069557327
7595,316877.8455371625
6777,343171.25007540046
14661,176477.20503062647
13991,315795.98432443204
16795,176209.92901941855
2740,134695.17417344506
7368,317651.44312939676
2413,230209.92424692295
1852,481307.36078321777
15200,360522.3997337798
8467,345079.4722214065
16379,278671.65566021
3375,180975.18162503946
5945,456418.54367625766
2641,179728.78925845862
2837,299161.0794808685
3498,218399.90864476425
10876,159681.0653642175
1285,224527.02946352982
9285,236320.26081379227
4015,322434.9109104483
2526,189930.19722743396
7814,206652.87013034354
7117,294268.70634425024
12359,116242.977899741
3303,286719.4821473568
13874,159800.52413274077
5484,198589.02990633564
15067,155747.92262575458
12639,229648.98605591073
3388,212937.07722264307
4256,198196.61004656588
15738,202612.8404556734
14049,167354.14060723616
15780,186026.06840030718
9564,178579.8735204117
11910,222880.43020578465
11315,215760.95078474545
1733,151385.04450241872
3910,337918.66461523145
7552,556814.0279665816
254,190471.19547904137
5222,229202.49921969444
8314,229407.80231709138
16743,210607.03390842964
10335,100215.59499903045
8226,258568.6981026531
12254,226932.44425068103
13152,198883.1926196501
15020,214266.61287720155
16349,229192.97129579072
11924,164115.20595155124
12543,193725.48210582175
14114,222821.74788723222
12318,247799.73373283207
15383,181084.4533768119
6679,203450.73682913475
635,187840.68406348067
15993,292732.4526618861
11375,171663.36085948936
11216,180175.60056616954
15401,207755.72641198512
11301,157734.42173390274
13804,288441.59364219283
10839,206759.1406244718
1588,333425.45767277514
3596,197332.6329810952
5816,183146.65081095858
8099,148034.67513423078
6551,210651.71983823486
14075,369653.06521660293
13431,216806.57432054676
9481,326397.71191017784
5295,151201.8805914595
15859,353435.26667963417
10634,306994.12396682485
444,218519.6439215035
11686,271570.5051380426
1213,215001.0520549905
13970,136275.73351980612
6849,396807.4090664406
9911,238479.11970351086
5649,168059.98865165026
7184,142359.1962801982
5877,256441.81233826946
1655,401570.61472975725
15301,206982.07781255842
12389,233716.36281565687
5241,268417.30770398414
7048,168459.93454029167
10574,133965.11904608674
8593,147266.97817918065
4752,179220.5379196013
14663,174692.32336260536
10994,198401.18960384929
87,83571.41925125879
5132,120817.11632754479
6372,356507.8247700402
7411,309408.6030154124
3319,251446.28189732798
9355,127782.31445038525
5139,270271.5530054045
56,313206.83783914516
3249,190831.3437369256
5047,81959.26135505509
13238,348363.2366489103
2190,322569.6632223483
15599,174842.44720171034
6542,167917.29502730415
1968,177412.95761528536
5630,159010.3461135953
9157,240445.44888369416
789,164034.57334591338
1413,265956.4360754335
12514,241737.402522823
13459,145044.89120247378
1345,239655.6172315377
4034,214970.4816008178
15169,152322.2356597044
6770,250173.42878586
3334,178402.18723936495
12998,184268.76633531618
15870,233093.64677207088
1871,178813.4643348598
5770,178422.88584571597
13196,106441.84285748856
7633,198045.8682962035
10699,218376.70020996325
15470,199838.32735705242
1903,537198.1490288533
13860,245733.96206113714
7649,157331.65230538137
11043,162344.86415438697
2922,220528.96587973397
7538,266252.36637493153
9477,113402.68220221784
117,403908.33575247467
1457,239039.65270118573
7082,168628.5797642434
3053,269258.64388930064
12522,110149.8124303853
5744,339156.2084533705
13566,408243.2141976208
1464,141241.32764823112
3852,117918.062435259
9557,217077.6198842024
14719,403039.05744450534
13978,127481.63568979136
3286,150011.1010503209
13019,293129.5725003926
1421,130918.52116832774
13502,180304.50047900862
14811,131267.65140654534
9297,255808.92620352068
7749,401182.97623047116
16555,137164.58280636676
14576,182286.21238137432
12766,168302.38111821402
4679,150197.98736448615
10033,187578.7890824755
11231,269559.06406776124
15112,158068.23221161414
10617,208889.7924866724
2175,169995.64325149366
16502,420021.74117370753
10106,188406.26239439996
12561,153761.71975869022
15907,319916.41239449126
8069,122137.79008763621
8316,134518.4173887731
12343,259132.06590990425
12092,138706.05764995926
1527,173971.00510709803
10010,225989.45323023683
655,111468.33121164895
10549,150788.4082594203
3248,111528.74525987191
13499,309713.4005962563
14959,213019.42349637218
6070,167850.5747487975
11360,240996.33048773286
12102,208588.5614598481
11870,312846.43859351147
3713,130790.88885787215
3230,150557.78413646403
7742,229982.3540560192
15092,338743.29380990966
8728,301697.00710170704
3386,141118.53339737706
9409,145992.78171963734
16545,242811.5158792608
3127,161104.9725441531
11344,153290.85506787628
2112,227063.83009567275
7310,206817.73594496108
6313,224816.05923167086
3681,432241.6147210052
5114,259612.95853776843
270,147719.07357456972
14350,191604.5151455788
12223,349101.0127944768
1066,180539.8028942047
16116,400027.49499986117
11410,569210.6465680248
4088,148502.20073818412
5956,199327.9528741875
14669,141390.89617419697
13871,141142.17522338103
4126,248445.73890409365
12114,195254.12886301478
16607,162443.54369009277
4266,214318.25367393706
13518,188515.94740372736
11856,249642.51921736
3885,246580.92833618692
8891,176251.8231624955
4964,175668.5041957087
7696,158619.1880293806
6894,120390.1954767692
9766,199604.58085746382
4800,154786.26940937917
2840,169344.3916219013
4743,179171.52064763306
13562,497198.4870732989
8301,191634.92738282148
5405,176140.10683226463
1535,166481.64516403235
9073,127962.47877897398
1698,336941.4407157491
12262,226095.98320572168
6794,184310.45452011313
12701,190511.2702251114
8432,176527.23732838384
13540,133894.06520243705
8629,144930.73306157492
1440,172303.9344184637
8596,206146.27533264493
9575,276662.40202665323
14976,97068.75635849709
3149,223699.0508619989
5157,152515.7939520476
10748,179712.78074195253
9719,331005.934306605
6376,193354.8434011167
9733,160804.28860687037
4749,193776.48865011436
4994,416637.2200107625
538,203399.745870212
5512,129856.88361863734
9778,138161.81502846853
9761,151467.3733189214
3174,376343.5046703345
13429,186750.94366859176
10467,72394.69372956638
14129,176154.1123545462
13608,201823.48814459427
11106,136288.5818413872
12048,168162.98660843883
1054,362916.59254877525
3582,93686.507878632
1566,151759.45301144914
11529,145310.80517167487
11859,143585.989889582
10582,153174.210988682
14907,323915.81992523157
14039,152839.16615820368
10489,179680.52568694338
3331,328240.58305355516
10153,243016.9228494633
5271,170096.71241433854
11871,367157.638439986
776,125367.78250464851
3994,126382.56510402274
9433,67759.8782665349
14275,145626.88964112612
8030,225281.62118464572
8169,270469.95790797006
8053,189203.1763577326
4822,221873.90149171
13197,194602.87182665567
13634,255209.92777446617
8951,183165.34712102747
12176,228315.34904687613
15471,140463.30839561496
14962,159785.99316136123
12512,132417.7827461768
8697,494250.27374932944
7095,221587.4337955519
13639,193295.73393765473
16660,190881.75257585582
5848,147526.098185653
5386,167745.50119060493
10880,268058.56134286075
3954,184284.73982526854
13426,250047.67963630916
5966,216104.31055368067
16315,295866.8507238474
7455,199178.3178500669
11071,225363.3388124581
14740,220520.21622243008
16087,238709.02504222505
8931,244768.99838344954
15289,171224.83644214142
16089,268053.452407073
12128,182398.34052235913
4724,208576.77330061584
8585,204257.46283402565
7188,230830.44024738393
5423,152031.91009538563
10488,184142.0372048352
5980,217608.2654515697
8376,235573.30057536982
12397,139880.29438225646
16496,203715.61119746653
4891,258241.28920557073
9710,135056.17546811714
6339,169961.59801785398
244,215943.7591282932
5002,241543.81415531944
5358,166294.42799800748
7636,150651.00280904298
9361,322791.3002621461
3601,109181.28505173427
15755,149846.83553748208
172,188002.0999349239
3037,332020.5823207332
577,225910.81594820018
3607,197221.95215093886
2515,108063.48469295008
10413,143789.39162851885
10511,212536.35038461865
4637,362216.3305096687
12736,284478.31777350354
9534,237858.51282235776
11641,155815.54927822365
10419,256745.26709782015
15313,106227.5192671649
14915,204225.6631592415
12409,320952.73343114444
9405,130816.70432347486
14066,197794.34779824145
14108,196235.89683733205
11931,230133.43722055116
11464,306268.3598169251
926,145358.4192077319
11190,220959.894718598
10260,180402.31371394597
12712,200387.31907252024
1234,213298.2105097723
11608,96842.35446912106
3776,259090.94842384412
4881,197913.06152584794
10266,207081.72807706788
3262,238349.16865223774
3576,371636.99801654404
16604,493860.27563692967
8041,107487.31597389639
10691,248597.4725895679
8357,188495.26178024788
11661,147188.33711150876
4453,225074.88674739693
15936,215101.6690122717
8463,248217.77493473983
15770,221494.5508387728
466,165087.1923178328
14965,90998.28512108451
11227,170036.38150755953
9894,261906.61718698527
11746,207134.55713797707
4118,154475.87108996476
756,335568.60079317965
15589,190587.62782360596
109,342003.100792297
5778,234251.6625993737
1731,85190.3901128097
3450,139228.1634147761
2961,185532.88743627782
222,180233.45914650883
11454,301494.7243991119
7339,187072.0208765712
12096,101881.15933959796
14074,189093.10310754122
4058,217766.21098608017
6603,249612.81797970005
3289,121711.99502531858
16681,261562.18641383603
8200,338763.3483514173
3343,278113.9578768003
7802,182128.25472692098
2082,368599.9731776634
217,258984.39261970113
1720,185230.11528031758
7224,245489.31662993203
6176,146024.44336079463
12571,256426.81677787364
16666,316957.01243993395
8908,202479.62406140642
6914,167093.82039252223
5428,207177.36893109087
381,182314.91276849934
3991,191453.92594276075
16365,211423.97708042394
1046,201358.6569110202
391,150835.67649702058
9212,336883.6691297385
3022,169900.79126001723
9961,108781.24151842429
6764,255261.29825664058
7720,183181.33399032668
4809,219826.94532372386
8877,316435.0033339965
7817,204982.63829313646
10614,111905.67381365542
5553,239112.31557977104
16488,134726.89765160004
11002,167050.06458021718
13592,257645.33076617258
15050,233137.85011450996
13553,278240.45546796534
9041,193604.58190347924
5461,378996.1266944118
16274,332666.27617215295
2138,114974.63050674651
6245,165581.55128507258
8245,161345.0314443505
6491,220515.78618919148
13218,199480.53697072598
13101,102320.61312901486
10462,144500.04358577606
4079,176952.79149284065
1506,534148.2265355622
14107,130302.80419656241
12215,254979.31741844642
11576,321881.76665838104
10567,225655.6615972395
12713,213060.2795038839
1468,497479.9789964184
2549,243166.79760889272
4172,230234.5703681777
12380,248374.8292149379
3513,107242.76672989075
8165,290556.5475181805
1127,225139.5179443221
14601,393725.6820183117
15526,332256.63262904016
986,329868.12567267544
14968,203117.99488876577
9348,208253.4097692305
6317,263219.19341867394
7497,93033.41656085028
5079,324045.6292134043
528,176831.1108162967
10964,146031.8262912944
5812,312391.2491320304
11022,214557.9811846464
16251,132473.53884231078
5863,113434.53823818278
8664,213620.9258841012
5396,146744.41606361995
6917,253646.0305664115
12776,124549.51382893392
473,249493.01393854138
13333,192466.77326327068
13023,194128.99520856037
7357,212657.7321871934
10955,498080.18025036954
11914,313233.1637056167
12535,155088.404753573
11205,135821.78529041246
13209,184851.5834884198
16119,321397.25244695396
2174,243265.15367796874
4834,215934.59177806095
10151,188612.04599321552
5584,192722.43005824633
6672,218762.66573020088
12858,278670.950363221
5106,195775.04011856762
8884,188876.68394794964
13766,173092.4838362677
12556,122948.33248340637
12910,220065.79977788913
6258,128435.35316301027
7100,239825.11639790144
1793,167803.45027377608
3335,188610.90048930864
12835,189082.23659062714
10591,156576.662776678
15707,254702.99581139686
16389,164937.11361887804
7440,335962.9030215153
6293,180008.547361543
3937,196235.265319271
16527,193935.53462791376
5102,242079.20014937333
10734,279441.71599500667
7986,154404.56173978886
6495,124405.20746230538
9571,219140.66653022054
5131,207297.47441511805
10761,210187.3388995082
143,446945.5510564922
13829,164600.8657576886
13662,245775.1874157048
1771,151129.57102483494
5448,204550.4984109333
8594,161354.37751932765
12038,128999.75692411354
16471,154467.12168515954
16764,146606.95374082238
1282,166789.25122533788
15101,267092.17221898335
9473,139390.62628859543
2324,460128.2090283641
14448,233040.79331009422
6000,69689.01917916206
2077,139155.07350818778
12960,237489.62637991924
15837,213465.35042919707
8805,237096.42166577827
9987,234809.0861243977
1580,324502.19870805123
11089,127457.43813585868
10926,224420.38333551993
12773,425195.882014756
6490,270088.46775707265
10858,125665.9781568809
2831,120493.25186991744
16326,149408.6050580792
371,201572.85292851008
8852,186839.709708021
6713,326674.6354346687
4230,215602.3979687032
3639,220629.00416061122
3642,196375.08558682323
5149,211084.5565560978
2861,203530.73020790043
13300,82763.71914899079
2807,343379.13439897506
5919,97690.23847204434
12716,491031.2157416693
4271,250316.2048641346
16055,259174.59100702853
3747,298682.7004581396
5857,213189.33720052725
6884,313489.8485973832
16027,264891.6809331735
3512,268984.10051434254
5181,183871.5518629391
16732,253244.7278408073
1908,177687.63068231146
12082,168309.67558336395
7286,134306.2621125727
8216,139645.7038491322
6929,315660.6282399347
3950,308622.67042883125
12479,184367.48576928498
877,131048.11752357421
1366,188880.57343134962
384,136910.55652284558
5767,191880.92060255056
6910,146124.72121097686
187,198581.99343857545
10164,269175.09694818896
8603,225008.58915336456
15834,212151.8341655798
3078,131294.24831157352
3479,251793.94712992656
6671,223664.68094106307
6078,162410.99131353656
16271,160968.8131877383
16191,170436.47063994847
11544,199342.933162078
7781,160886.77626111722
14918,232106.74212724905
6238,167395.14741652604
12989,210130.88063140615
11907,190504.74201473873
9696,160178.110042094
14084,263809.43164972356
3895,154548.38689223712
4367,202249.7538859856
8453,66258.71202248473
7638,336051.9053273867
8373,237357.41057993873
4674,189078.24916354983
15787,139953.56122594597
5903,252691.39801395073
13679,213662.27367777852
9018,267457.8745778822
15823,250627.53559590183
13289,154417.22368841735
9896,222025.93104024042
14436,185425.56020791054
5547,249645.6038173811
4048,258724.61231802485
16579,211147.03731947634
8550,184442.47730294178
9385,262928.4425867935
5242,153085.80736559912
31,194696.03286446846
6144,249777.73518455573
3990,183519.93340198763
2523,86535.1588072134
12608,264133.531782929
7234,167085.1577059017
15264,210437.49468946806
9623,179119.61371723187
3161,346071.04950481356
7425,102685.8345337147
13021,275445.94918573013
4044,156272.16446030265
15411,238521.6812697352
979,302534.3262514389
5514,238446.4671241572
4817,167841.6688384803
2115,192635.01705080885
10571,257601.35495372646
8992,220898.72768024963
15546,185169.5753740494
11359,129444.8095851569
11972,180402.75291530282
12838,160431.27759520328
5948,127107.05976736979
422,314209.4812395007
4855,142460.07205607838
16197,117730.8543887047
8926,414501.72213539446
5703,189790.46583811165
8848,203594.56058245405
7039,319296.18325862486
3806,162822.37125307697
15154,234976.48771446093
13132,175753.11267878438
7438,209865.47924461163
4398,242764.35100223418
2440,194693.17676202644
3751,151327.2518107624
1476,185894.25189447965
2264,260222.11153451836
16444,155980.23039520628
10704,153291.02847502485
4033,148504.61353859387
4508,118275.17278176681
16290,231732.42317416068
10387,214720.2309778272
5457,152198.62614799952
4910,277470.4929917204
7451,222685.72533908844
10732,174199.27776313602
8015,153873.74401040497
6148,184253.05464657358
5892,241433.63380708874
7825,237912.17023376017
6851,272221.2694899429
6633,223614.72479174766
2139,267599.3799224172
10213,267037.5649611248
2830,208084.9821297646
13907,144448.31081116802
15897,324628.591870538
8311,180385.0773956652
14230,191631.08894098416
3878,209517.76381078066
13732,186486.43218527737
12110,181900.10207745654
10675,300838.19244451413
12946,130435.01373082893
16754,219802.4824544737
4394,245677.65021922678
16728,169091.9826855747
14378,323301.3296147402
9949,164978.69007616804
994,191369.40494837967
13258,146398.90344345104
5883,317602.59233999404
6933,318046.6399996796
13193,219233.03880903567
13286,167518.25153816937
13407,347325.1801831368
7512,117438.14401526711
7221,189123.06469738155
14428,135364.24558466882
1740,195529.7096032712
3,130358.3815675563
12952,194094.19314923507
11537,145134.40363497802
2558,126188.51883615355
14081,244920.5975797536
3517,209213.8948999593
7149,229229.67631970363
15777,119487.19811018668
8995,253457.01300637
826,285532.13861420064
509,248354.64576463206
14875,294294.417226848
6591,169378.22696196058
11283,110560.54758629554
9897,253315.44642187626
14902,189882.47529427783
14291,214729.63848734487
3162,224806.61690957367
4206,194660.9477116508
11580,197979.83624856107
2007,206942.26669105573
14939,267918.27868610295
13572,194233.5024558992
10720,169629.16090094342
